station,longitude,latitude,z
727930-24233,-1.22314E8,4.7444E7,3.8722580645161173
727934-99999,-1.22216E8,4.7493E7,2.1313889506859454
727935-24234,-1.22301E8,4.753E7,1.608709677419327
727937-99999,-1.22283E8,4.79E7,1.7490322580645028
727938-99999,-1.22567E8,4.7267E7,4.183916295884302
727964-99999,-1.22667E8,4.825E7,-1.3395379835218364
727970-94240,-1.24555E8,4.7938E7,0.9117531556802305
727975-24255,-1.22667E8,4.835E7,1.787419354838704
727976-24217,-1.22537E8,4.8794E7,2.0416129032258254
727977-99999,-1.24633E8,4.79E7,0.0
727985-99999,-1.23024E8,4.8522E7,1.46332497013141
740030-99999,-1.12933E8,4.0167E7,-0.2638363879094072
742006-99999,-1.22417E8,4.8467E7,0.4101488833747027
742060-24207,-1.22483E8,4.715E7,1.0738709677419251
742070-24201,-1.22583E8,4.7083E7,1.6338817204301108
742300-24037,-1.05883E8,4.6427E7,2.0832258064516225
743700-99999,-7.5733E7,4.405E7,0.9750782556750011
743920-14611,-6.9933E7,4.39E7,2.1281566820276225
743926-99999,-6.9333E7,4.3767E7,-0.5677534562211974
743941-99999,-7.1433E7,4.2933E7,-1.0051612903225902
743945-14710,-7.1438E7,4.2933E7,0.6845161290322608
743946-99999,-7.1517E7,4.2783E7,0.3237543045892153
744600-99999,-8.8683E7,4.1367E7,-0.4200000000000017
744655-99999,-8.8467E7,4.1767E7,1.3229770700388457
744860-94789,-7.3762E7,4.0639E7,0.931935483870987
744864-99999,-7.34E7,4.0717E7,2.172645161290319
744865-14719,-7.2632E7,4.0844E7,2.3338709677419445
744900-14702,-7.1289E7,4.247E7,-1.3392607526882045
744905-04779,-7.16E7,4.2567E7,0.12290767813738057
744907-14753,-7.1114E7,4.2212E7,0.03636798088409421
744910-14703,-7.2533E7,4.22E7,1.1387096774193282
744915-14775,-7.2716E7,4.2158E7,-0.1702539859102501
744940-99999,-6.9967E7,4.1667E7,0.42314030140769887
744975-99999,-7.355E7,4.0583E7,0.0
744976-99999,-7.3883E7,4.0567E7,-6.905501329249574
744989-14747,-7.9272E7,4.2493E7,0.0
744994-04741,-7.395E7,4.285E7,0.9216685801213345
745060-23239,-1.22317E8,3.7733E7,2.3779462365591257
745090-23244,-1.22048E8,3.7406E7,-0.19208898776419403
745160-23202,-1.21933E8,3.8267E7,3.47082334869431
745310-93065,-1.04817E8,3.8967E7,0.5047646224742834
745700-13840,-8.405E7,3.9833E7,-0.6709677419354989
745940-13705,-7.6867E7,3.8817E7,1.7461290322580254
745944-93784,-7.6609E7,3.9281E7,0.6968494623655914
745950-99999,-7.5083E7,3.8333E7,-0.10748766284484645
745965-13756,-7.4883E7,3.895E7,0.0
745966-99999,-7.49E7,3.9E7,1.4136101841552318
745980-13702,-7.636E7,3.7083E7,1.12451612903223
745985-99999,-8.0017E7,3.6633E7,-0.27935483870966493
746110-99999,-1.1663E8,3.5281E7,2.147761705958061
746120-93104,-1.17693E8,3.5688E7,2.8255066683779546
746190-99999,-1.171E8,3.6333E7,0.0
746300-99999,-1.06667E8,3.3817E7,-0.010632862789378805
746375-99999,-1.05583E8,3.4933E7,0.0
746710-13806,-8.7483E7,3.6667E7,0.2138709677418973
746715-03816,-8.8774E7,3.7056E7,2.2625806451612647
746716-93808,-8.6424E7,3.6965E7,1.2290107526881684
746930-93737,-7.8933E7,3.5133E7,2.984801488833753
746941-13786,-7.6175E7,3.6261E7,6.106785316717378E-4
746943-13786,-7.6175E7,3.6261E7,1.8334193548386821
746950-99999,-7.59E7,3.5667E7,1.730491984902983
747020-23110,-1.1995E8,3.6333E7,-1.291690767519512
747185-99999,-1.15579E8,3.2834E7,2.690322580645173
747186-99999,-1.16467E8,3.2633000000000004E7,2.7421192538612047
747187-03104,-1.16159E8,3.3627E7,2.3606451612903214
747188-23158,-1.14714E8,3.3619E7,2.3006451612902907
747240-23168,-1.12717E8,3.2883E7,-0.11893554679313922
747300-99999,-1.02417E8,3.0167E7,-5.5487043010752615
747320-99999,-1.061E8,3.285E7,-1.5172314597044192
747330-99999,-1.064E8,3.39E7,0.01999999999999602
747340-99999,-1.064E8,3.2633000000000004E7,-0.9256817726452908
747400-13973,-9.9766E7,3.0511E7,1.507096774193542
747540-13934,-9.255E7,3.1317E7,-1.3199838709677323
747550-99999,-9.2567E7,3.1133E7,0.3220954951608377
747685-99999,-8.9067E7,3.04E7,1.335831144754394
747686-13820,-8.8917E7,3.0417E7,0.6977419354838759
747750-13846,-8.5583E7,3.0067E7,-0.3166989247312131
747770-03852,-8.6683E7,3.0417E7,1.3566344086021331
747804-99999,-8.1146E7,3.2009E7,-0.2880645161290829
747810-99999,-8.32E7,3.0967E7,-1.7415916341723232
747880-12810,-8.2517E7,2.785E7,-0.5216129032258152
747900-13849,-8.0467E7,3.3967E7,2.2293548387096536
747910-13717,-7.8933E7,3.3683E7,0.8293548387096621
747915-93718,-7.8724E7,3.3812E7,1.2222580645161258
747940-12868,-8.055E7,2.8467E7,-1.156827042793111
747945-99999,-8.07E7,2.8617E7,0.3538709677419405
747946-99999,-8.0694E7,2.8615E7,-0.4335483870967778
747950-12867,-8.06E7,2.8233E7,0.6235483870967329
747960-12804,-8.1333E7,2.765E7,0.8825810285579649
749000-99999,-8.605E7,3.5366E7,0.0
749058-99999,-9.8449E7,2.935E7,3.225806451467861E-4
749105-99999,-7.36E7,4.0733E7,1.329677419354823
910660-22701,-1.77383E8,2.82E7,3.1656939082640747
911550-99999,-1.66283E8,2.3867E7,-0.07506311360450013
911610-99999,-1.5965E8,2.215E7,1.1966500922015086
911620-22501,-1.59783E8,2.2033E7,-0.2267074594081464
911650-22536,-1.59341E8,2.1984E7,-0.008064516129053345
911700-22508,-1.58028E8,2.1487E7,0.8823262200165516
911760-22519,-1.57783E8,2.145E7,-0.19611827956988748
911780-22514,-1.58067E8,2.1317E7,1.754193548387093
911800-99999,-1.5795E8,2.1333E7,-0.12032258064516554
911820-22521,-1.57929E8,2.1324E7,1.930322580645111
911860-99999,-1.571E8,2.115E7,1.1755022137887323
911890-99999,-1.56683E8,2.0917E7,0.8978648433847667
911900-22516,-1.56429E8,2.09E7,0.28113548387092635
911903-22516,-1.56429E8,2.09E7,0.2041935483870958
911904-99999,-1.56667E8,2.095E7,1.0125806451612789
911905-99999,-1.5695E8,2.0783E7,2.4772844724591323
911975-99999,-1.56033E8,1.9733E7,1.6332258064516196
911976-99999,-1.55667E8,2.0E7,1.075625273052168
911977-99999,-1.5555E8,1.975E7,2.5506314434033897
912850-21504,-1.55053E8,1.9719E7,1.055806451612881
990170-99999,-2.0E7,5.7E7,-0.3073602227942942
990230-99999,-1.7E7,4.7E7,-0.38611111111110574
992010-99999,-9.99999E8,-9.9999E7,0.9679541978390347
992020-99999,-1.623E8,2.34E7,-0.5669569892473021
992030-99999,-1.483E8,5.63E7,-0.07946163245357951
992040-99999,-8.97E7,2.59E7,-0.033256528417808795
992050-99999,-1.3E8,3.8E7,-3.168566308243747
992070-99999,-7.07E7,3.85E7,1.1055889935216925
992090-99999,-8.76E7,4.8E7,3.5008709677419247
992110-99999,-8.65E7,4.72E7,3.056860215053753
992120-99999,-8.88E7,3.01E7,0.1717464019850894
992130-99999,-9.0E7,4.73E7,2.3167275985663167
992140-99999,-8.71E7,4.27E7,0.41521091811415545
992150-99999,-7.5083E7,3.2E7,-0.010459433040054478
992160-99999,-1.3030000000000001E8,4.25E7,0.34847311827954996
992170-99999,-1.559E8,5.19E7,-0.18247615433270425
992180-99999,-8.63E7,4.53E7,1.342387096774175
992190-99999,-1.359E8,5.09E7,-0.026129032258040752
992200-99999,-1.376E8,4.08E7,0.23145685087406775
992210-99999,-1.31E8,4.61E7,0.32451612903226845
992220-99999,-8.24E7,4.43E7,0.9774486803519125
992230-99999,-8.28E7,4.53E7,1.2214516129032233
992240-99999,-8.24E7,4.17E7,0.8760506508205879
992260-99999,1.343E8,3.77E7,-0.14245161290321562
992280-99999,1.35E8,2.9E7,0.8805376344086113
992290-99999,-1.24383E8,4.185E7,-27.59305736532653
992300-99999,1.26E8,2.83E7,0.9251920652576899
992310-99999,-1.21017E8,3.5167E7,0.0
992360-99999,-6.66E7,4.11E7,-0.664516129032279
992370-99999,-1.2451E8,4.615E7,0.0
992380-99999,-1.2189E8,3.574E7,-0.5787096774193472
992400-99999,-7.47E7,3.845E7,0.6612903225806264
992410-99999,-1.222E8,3.68E7,-3.0230472466601412
992420-99999,-7.0783E7,4.2383E7,-1.224853372434012
992430-99999,-1.578E8,1.72E7,-1.3082258064516168
992440-99999,-8.59E7,2.6E7,0.3504099213879215
992470-99999,-1.209E8,3.49E7,-0.3751612903225805
992480-99999,-1.22881E8,3.7363E7,-0.5938330191749728
992490-99999,-1.233E8,3.82E7,-1.6587779886148013
992500-99999,-1.24E8,3.92E7,-1.1494086021505368
992580-99999,-1.20967E8,3.4717E7,-1.6941397849462305
992600-99999,-1.19083E8,3.3733E7,-1.2711111111111109
992610-99999,-1.608E8,1.92E7,-0.7230767025089619
992620-99999,-1.526E8,1.75E7,3.7992831543931516E-4
992640-99999,-1.22833E8,3.7759E7,-0.7803655913978602
992650-99999,-1.245E8,4.0433E7,0.380124069478903
992710-99999,-9.36E7,2.59E7,0.872309574598205
992730-99999,-7.91E7,3.25E7,0.0
992740-99999,-1.245E8,4.08E7,-0.8559997388010956
992760-99999,-6.9128E7,4.3204E7,1.7651532258064435
992780-99999,-7.1144E7,4.3531E7,0.050322580645172366
992790-99999,-6.9467E7,4.05E7,0.7822688172043115
992810-99999,-1.244E8,4.18E7,-0.200698924731185
992820-99999,-1.777E8,5.71E7,0.7580967741935609
992850-99999,-1.467E8,6.06E7,0.0
992930-99999,-1.33833E8,4.8317E7,-0.7317104257749278
992960-99999,-1.209E8,3.49E7,0.0
992980-99999,-5.17E7,4.37E7,0.0
994010-99999,-8.9433E7,2.89E7,0.43024422197504464
994020-99999,-7.5717E7,3.69E7,1.5700224828934495
994030-99999,-7.53E7,3.515E7,0.21527419354839594
994040-99999,-7.7583E7,3.3483E7,-0.18042473118278224
994050-99999,-8.0033E7,2.6617E7,1.1158064516129116
994060-99999,-6.8117E7,4.3967E7,1.5048387096774007
994070-99999,-1.24483E8,4.7667E7,-0.383377827215412
994080-99999,-1.33633E8,5.7267E7,-0.8875698924731452
994090-99999,-8.8367E7,4.8217E7,2.40482397979396
994100-99999,-7.38E7,4.045E7,0.5039444650434461
994110-99999,-9.7067E7,2.7833E7,1.648013090229071
994120-99999,-1.23733E8,3.895E7,-1.2632231182795906
994130-99999,-8.9317E7,4.7867E7,2.3594516129032144
994140-99999,-7.1033E7,4.1383E7,1.2751553578049624
994160-99999,-7.6517E7,3.4617E7,0.7322531017369727
994180-99999,-1.22833E8,4.8317E7,-2.114231671554265
994190-99999,-9.0733E7,4.7083E7,0.30630107526882
994200-99999,-8.7217E7,4.7183E7,2.671311827956984
994210-99999,-1.20633E8,3.4567E7,-1.2492628846867007
994220-99999,-8.245E7,2.7067E7,0.9092255189465845
994230-99999,-7.9883E7,3.2683E7,0.18295698924731596
994240-99999,-1.24367E8,4.3333E7,-0.9510752688172062
994250-99999,-7.935E7,4.2483E7,2.4116666666666333
994260-99999,-9.405E7,2.9667E7,1.6648924731182575
994270-99999,-7.0617E7,4.2967E7,1.0609569892473019
994280-99999,-1.24067E8,4.4617E7,-0.4751612903225819
994290-99999,-8.995E7,2.9267E7,0.02567383512544552
994300-99999,-1.24733E8,4.8383E7,-0.38879807193178095
994320-99999,-7.6433E7,4.3883E7,0.8170967741935442
994330-99999,-8.7683E7,4.375E7,1.195387096774212
994340-99999,-8.2833E7,4.1617E7,1.6673763440860085
994350-99999,-1.22433E8,4.7667E7,-1.7183882915173143
994360-99999,-8.5367E7,2.9667E7,-4.625365591397852
994370-99999,-6.8867E7,4.3783E7,1.7939163679808843
994400-99999,-7.6433E7,3.89E7,1.6048446833930683
994410-99999,-8.1267E7,2.9867E7,0.8416006630116186
994420-99999,-8.8083E7,3.025E7,0.9654392059553345
994430-99999,-8.0383E7,2.5017E7,0.3802730841440223
994450-99999,-8.11E7,2.4617E7,0.5343826473859963
994560-99999,-8.01E7,2.5583E7,2.059978494623664
994570-99999,-8.1883E7,2.4467E7,0.7077849462365577
994580-99999,-7.58E7,4.4783E7,0.982338709677407
994590-99999,-7.5983E7,4.43E7,0.0
994620-99999,-8.0867E7,2.4833E7,-0.0677419354838662
994640-99999,-8.3033E7,2.9133E7,0.04129032258063603
994650-99999,-8.3583E7,2.9817E7,-0.08129032258064228
994660-99999,-1.467E8,6.1067E7,0.03645161290322818
994670-99999,-1.46667E8,6.1083E7,-0.04967741935483616
994680-99999,-1.46883E8,6.0833E7,-0.11612903225807258
994690-99999,-1.52133E8,6.055E7,-0.19709677419355387
994700-99999,-1.5335E8,5.9383E7,-0.3058064516129093
995000-99999,-8.82E7,2.9183E7,-0.022288786482320688
995160-99999,-1.46817E8,6.0217E7,0.0
995450-99999,-8.0166E7,2.8519E7,0.17081157194063223
995460-99999,-7.8483E7,2.895E7,0.1309247311828159
995470-99999,-8.605E7,2.8783E7,0.0
995910-99999,-8.47E7,2.8833E7,0.0
996190-99999,-9.67E7,2.6933E7,0.3635483870967846
996220-99999,-1.38E8,5.825E7,-0.544482468443185
996300-99999,-7.4833E7,3.66E7,1.9813239926143211
996350-99999,-8.055E7,3.0033E7,-0.1122580645161122
996400-99999,-1.1985E8,3.4233E7,0.19225806451614602
996420-99999,-7.3167E7,4.025E7,1.4735944700460522
996470-99999,-1.2045E8,3.4267E7,0.052580645161299344
996610-99999,-1.55E8,5.265E7,0.0
996740-99999,-1.19533E8,3.2433E7,0.07635483870967619
996760-99999,-1.24533E8,4.4617E7,0.1264516129032387
996970-99999,-9.44E7,2.9233E7,0.039677419354845256
999999-03047,-1.02807E8,3.1622E7,0.0
999999-03048,-1.06886E8,3.4356E7,0.0
999999-03103,-1.11666E8,3.5144E7,2.239440860215055
999999-03133,-1.1605E8,3.695E7,-0.27806451612902094
999999-03728,-7.9364E7,3.3153E7,-0.1316557734204764
999999-03812,-8.2538E7,3.5432E7,-3.550322580645158
999999-03813,-8.3653E7,3.2685000000000004E7,-2.5945161290322716
999999-03815,-8.735E7,3.0483E7,-1.5650233394468955
999999-03816,-8.8774E7,3.7056E7,-0.7406451612903169
999999-03820,-8.1963E7,3.3364E7,-3.9164516129032307
999999-03840,-8.72E7,3.0533E7,-1.3552846891070374
999999-03849,-8.4077E7,3.7087E7,0.0
999999-03853,-8.1417E7,3.04E7,-0.20523141654977906
999999-03855,-8.7317E7,3.035E7,0.19612903225807088
999999-03856,-8.6786E7,3.4644E7,-1.4919354838709467
999999-03858,-8.08E7,3.3967E7,0.0
999999-03860,-8.2555E7,3.8365E7,-0.1712903225806457
999999-03866,-8.8567E7,3.2549999999999996E7,-0.16225806451613778
999999-03870,-8.2221E7,3.4884E7,0.0
999999-03872,-8.1123E7,3.7784E7,-0.033225806451596895
999999-03927,-9.7019E7,3.2898E7,-1.9329032258064558
999999-03928,-9.743E7,3.7648E7,-3.153548387096805
999999-04126,-1.13556E8,4.3462E7,0.0
999999-04127,-1.16751E8,4.3204E7,0.0
999999-04128,-1.19692E8,4.3471E7,0.0
999999-04222,-1.22607E8,4.0651E7,0.0
999999-04223,-1.21446E8,4.8541E7,0.0
999999-04725,-7.598E7,4.2207E7,-2.564516129032242
999999-04739,-7.4067E7,4.0183E7,0.0
999999-04751,-7.8633E7,4.18E7,-1.2141935483871151
999999-04769,-7.1483E7,4.2417E7,-0.24258064516128286
999999-04990,-9.6622E7,4.3735E7,0.0
999999-04994,-9.5874E7,4.8306E7,0.0
999999-12834,-8.1048E7,2.9183E7,-1.2951612903225822
999999-12835,-8.1861E7,2.6585E7,-0.9922580645161361
999999-12836,-8.1752E7,2.4555E7,-0.9435483870967829
999999-12839,-8.0316E7,2.5791E7,-1.930645161290343
999999-12841,-8.1333E7,2.8545E7,-0.6012903225806383
999999-12842,-8.254E7,2.7962E7,-0.29935483870966095
999999-12844,-8.0099E7,2.6685E7,-2.0416129032258254
999999-12850,-8.1683E7,2.4583E7,-0.21612903225809532
999999-12854,-8.1244E7,2.878E7,-1.67778202174172
999999-12917,-9.4021E7,2.9951E7,-1.1806451612903146
999999-12918,-9.5282E7,2.9638E7,-0.017526140526129552
999999-12922,-9.7083E7,2.8783E7,-0.6458064516129127
999999-12925,-9.7667E7,2.8367E7,-0.0016129032258049847
999999-12926,-9.7283E7,2.7683E7,0.7906451612903282
999999-12928,-9.7817E7,2.75E7,-1.2366129032258044
999999-12931,-9.845E7,2.935E7,-0.0022580645161127677
999999-12946,-9.7433E7,2.77E7,2.6495506117908576
999999-12958,-9.0017E7,2.9817E7,-0.45741935483870577
999999-13025,-6350000.0,3.665E7,-1.4477419354838474
999999-13710,-7.7017E7,3.8833E7,-0.21176208083640802
999999-13726,-7.795E7,3.7067E7,0.0
999999-13729,-7.9853E7,3.8885E7,-2.6603225806451576
999999-13730,-7.7383E7,3.9417E7,-0.484380248082914
999999-13732,-7.815E7,3.8067E7,0.5722580645161344
999999-13733,-7.9207E7,3.7321E7,-1.1893548387096615
999999-13734,-7.7984E7,3.9402E7,0.412903225806474
999999-13735,-7.5067E7,3.9367E7,-0.09709677419354534
999999-13737,-7.6192E7,3.6903E7,-0.7593548387096831
999999-13739,-7.5231E7,3.9868E7,0.23258064516129195
999999-13740,-7.732E7,3.7505E7,-1.3722580645161315
999999-13741,-7.9974E7,3.7317E7,-1.6080645161290192
999999-13744,-7.9724E7,3.4185E7,-1.0480645161290312
999999-13748,-7.79E7,3.4268E7,-1.1541935483870986
999999-13750,-7.6283E7,3.695E7,-0.13387096774194163
999999-13751,-7.7033E7,3.885E7,0.5758064516129195
999999-13752,-7.6467E7,3.8983E7,1.6758064516129139
999999-13753,-7.4583E7,3.945E7,0.6006451612903305
999999-13754,-7.6883E7,3.49E7,-1.1196774193548293
999999-13755,-7.5433E7,3.7933E7,0.5129032258064541
999999-13760,-7.7033E7,3.8333E7,0.6631950844854231
999999-13769,-7.6033E7,3.6817E7,-2.4504063965856204
999999-13771,-7.5167E7,3.9883E7,0.4806762232624777
999999-13773,-7.73E7,3.85E7,0.5367741935483963
999999-13781,-7.5601E7,3.9673E7,-0.789032258064509
999999-13822,-8.2383E7,3.4767E7,-0.14225806451614176
999999-13865,-8.8744E7,3.2335E7,-3.550645161290305
999999-13866,-8.159E7,3.8379E7,-2.784193548387094
999999-13870,-8.2507E7,3.1536E7,0.0
999999-13873,-8.3328E7,3.3948E7,-2.3274193548387245
999999-13874,-8.4442E7,3.363E7,-2.9367741935483878
999999-13876,-8.6745E7,3.3566E7,-3.567741935483852
999999-13877,-8.2404E7,3.6473E7,-1.9983870967741666
999999-13881,-8.0955E7,3.5224E7,-2.8403225806451644
999999-13882,-8.5201E7,3.5031E7,-3.592903225806438
999999-13883,-8.1118E7,3.3942E7,-2.4954838709677603
999999-13893,-8.9987E7,3.5056E7,-3.197419354838715
999999-13894,-8.8246E7,3.0688E7,-1.3332258064516225
999999-13895,-8.6408E7,3.2299999999999996E7,-3.408387096774163
999999-13897,-8.6689E7,3.6119E7,-2.287741935483865
999999-13899,-8.7187E7,3.0478E7,-0.9629032258064427
999999-13904,-9.768E7,3.0183E7,-2.795483870967729
999999-13928,-9.7067E7,3.1633E7,-3.0878817204301043
999999-13935,-9.2296E7,3.1393E7,0.2948387096774212
999999-13941,-9.3143E7,3.021E7,-1.5406451612903282
999999-13956,-9.0233E7,3.2333E7,-1.533225806451597
999999-13957,-9.3824E7,3.2447000000000004E7,-2.034516129032241
999999-13958,-9.776E7,3.0321E7,-3.4838709677419217
999999-13963,-9.2239E7,3.4727E7,-1.9461290322580709
999999-13970,-9.1147E7,3.0537E7,-2.0883870967741984
999999-13973,-9.9766E7,3.0511E7,-2.01935483870966
999999-13981,-9.5484E7,3.767E7,0.13387096774195584
999999-13983,-9.2367E7,3.8967E7,0.0035483870967709663
999999-13984,-9.7651E7,3.9551E7,-0.6641935483870895
999999-13985,-9.9968E7,3.7769E7,-0.6970967741935397
999999-13993,-9.4923E7,3.9774E7,-0.07625806451612505
999999-13994,-9.0374E7,3.8753E7,-1.3329032258064757
999999-13995,-9.339E7,3.724E7,-0.9216129032258209
999999-13996,-9.5626E7,3.9073E7,-2.9012903225806355
999999-13997,-9.1768E7,3.8131E7,1.520967741935479
999999-14601,-6.8817E7,4.48E7,-1.6509677419354887
999999-14607,-6.8017E7,4.6871E7,-1.8667741935483946
999999-14610,-6.8693E7,4.5648E7,-1.549999999999983
999999-14622,-6.8667E7,4.495E7,-1.995161290322585
999999-14708,-7.36E7,4.0733E7,0.30000000000001137
999999-14710,-7.1438E7,4.2933E7,-1.0506451612903192
999999-14732,-7.388E7,4.0779E7,-0.9938709677419411
999999-14734,-7.4169E7,4.0683E7,0.5090322580645221
999999-14737,-7.5449E7,4.0651E7,-0.8983870967741723
999999-14740,-7.2683E7,4.1938E7,0.7345161290322437
999999-14741,-7.91E7,4.115E7,0.0
999999-14745,-7.1501E7,4.3195E7,-1.2680645161290016
999999-14752,-7.2651E7,4.1736E7,0.0
999999-14756,-7.0061E7,4.1253E7,-0.30258064516128513
999999-14758,-7.2887E7,4.1264E7,-1.0922580645161304
999999-14761,-7.8083E7,4.09E7,-0.07774193548388553
999999-14764,-7.03E7,4.365E7,-1.4619354838709455
999999-14765,-7.1433E7,4.1722E7,0.25516129032257595
999999-14768,-7.7677E7,4.3117E7,-1.7809677419354841
999999-14776,-7.2305E7,4.3626E7,0.0
999999-14777,-7.5727E7,4.1334E7,-1.2196774193548094
999999-14778,-7.6922E7,4.1243E7,-2.700645161290325
999999-14780,-7.435E7,4.0033E7,0.5567741935483923
999999-14786,-7.3883E7,4.0583E7,2.3707949308755616
999999-14788,-7.1417E7,4.1583E7,1.1006451612902879
999999-14790,-7.0933E7,4.215E7,1.067419354838691
999999-14793,-7.515E7,4.02E7,-0.1274193548387217
999999-14810,-8.79E7,4.1983E7,0.0
999999-14819,-8.7752E7,4.1786E7,-1.5561290322580703
999999-14820,-8.1853E7,4.1405E7,-3.8916129032258056
999999-14821,-8.2881E7,3.9991E7,-3.035483870967724
999999-14822,-8.301E7,4.2409E7,-0.9451612903226021
999999-14826,-8.3749E7,4.2967E7,-2.230322580645165
999999-14830,-8.5667E7,4.29E7,0.08451612903226646
999999-14836,-8.4579E7,4.278E7,-0.32251152073732214
999999-14840,-8.6237E7,4.3171E7,-1.4554838709677682
999999-14842,-8.9684E7,4.0668E7,-2.3209677419354904
999999-14845,-8.408E7,4.3533E7,-0.44967741935482763
999999-14848,-8.6316E7,4.1707E7,-2.670000000000016
999999-14850,-8.5583E7,4.4741E7,-0.6406451612903226
999999-14853,-8.3533E7,4.2233E7,-1.760645161290327
999999-14855,-8.7833E7,4.2083E7,0.3370967741935402
999999-14856,-8.3167E7,4.21E7,-1.5509677419354801
999999-14858,-8.8489E7,4.7169E7,1.1641935483870611
999999-14860,-8.0183E7,4.208E7,-2.5616989247312034
999999-14891,-8.2518E7,4.082E7,0.002903225806477394
999999-14895,-8.1433E7,4.0917E7,-1.6632258064516066
999999-14897,-8.9628E7,4.4929E7,1.1174193548387166
999999-14904,-9.6767E7,4.085E7,0.0
999999-14916,-9.7184E7,4.7943E7,0.0
999999-14918,-9.3398E7,4.8561E7,0.46064516129032995
999999-14923,-9.0523E7,4.1465E7,-0.9135483870967818
999999-14925,-9.2492E7,4.3904E7,-3.6919354838709637
999999-14926,-9.4051E7,4.5543E7,-0.08258064516130048
999999-14929,-9.8413E7,4.5443E7,1.6335483870967806
999999-14931,-9.1125E7,4.0783E7,-2.175483870967753
999999-14933,-9.3653E7,4.1534E7,-1.2270967741935408
999999-14935,-9.8314E7,4.0961E7,-1.2193548387096627
999999-14936,-9.8223E7,4.4398E7,-1.3129032258064655
999999-14940,-9.3327E7,4.3154E7,-0.12903225806451246
999999-14941,-9.7435E7,4.1986E7,-1.4348387096774218
999999-14942,-9.5899E7,4.131E7,-1.297096774193534
999999-14943,-9.6379E7,4.2391E7,-1.9399999999999977
999999-14944,-9.6754E7,4.3578E7,-0.9167741935483775
999999-14947,-9.3217E7,4.4883E7,1.1655698924731155
999999-14991,-9.1488E7,4.4867E7,-0.040967741935489244
999999-21504,-1.55053E8,1.9719E7,0.7622580645161321
999999-22514,-1.58067E8,2.1317E7,1.9883870967741615
999999-22519,-1.57783E8,2.145E7,1.6205892494602523
999999-22536,-1.59341E8,2.1984E7,0.6890322580645005
999999-23012,-1.049E8,3.9717E7,-0.4080645161290448
999999-23017,-1.004E8,3.14E7,0.0
999999-23019,-1.064E8,3.1833E7,-0.24419354838710206
999999-23043,-1.04533E8,3.34E7,-1.504516129032254
999999-23052,-1.04502E8,3.6741E7,-0.8842307692307543
999999-23061,-1.05861E8,3.7439E7,-0.9107081678055096
999999-23063,-1.06917E8,3.965E7,-0.772903225806445
999999-23065,-1.01693E8,3.9367E7,-1.3390322580645204
999999-23066,-1.0854E8,3.9134E7,1.477096774193555
999999-23067,-1.03512E8,3.8049E7,1.2587096774193753
999999-23070,-1.04338E8,3.7262E7,0.04580645161291841
999999-23090,-1.08229E8,3.6744E7,-1.2212903225806286
999999-23118,-1.19867E8,3.9667E7,-0.10433815350387476
999999-23136,-1.19083E8,3.4217E7,0.088709677419331
999999-23152,-1.18358E8,3.4201E7,1.193548387096783
999999-23153,-1.1709E8,3.8051E7,-1.2406451612903169
999999-23154,-1.14847E8,3.9295E7,-1.6780645161290124
999999-23155,-1.19054E8,3.5434E7,1.757096774193542
999999-23157,-1.18358E8,3.7371E7,-0.4320349963267063
999999-23159,-1.12146E8,3.7706E7,-1.08325917686318
999999-23160,-1.10955E8,3.2131E7,-1.9923225806451654
999999-23169,-1.15163E8,3.6072E7,-0.8322580645161253
999999-23174,-1.18389E8,3.3938E7,2.5832258064516225
999999-23176,-1.13017E8,3.8417E7,-0.37304351395731317
999999-23179,-1.14619E8,3.4768E7,0.6245161290322443
999999-23182,-1.18084E8,3.4629E7,0.0
999999-23183,-1.12004E8,3.3428E7,-0.39645161290324893
999999-23184,-1.12421E8,3.4652E7,-1.256870967741932
999999-23187,-1.18724E8,3.4744E7,0.2561424731182598
999999-23188,-1.17183E8,3.2734E7,0.9696774193548379
999999-23190,-1.19843E8,3.4426E7,0.7858064516128991
999999-23194,-1.10721E8,3.5028E7,-0.32258064516129537
999999-23195,-1.146E8,3.2667E7,-2.308387096774183
999999-23199,-1.15683E8,3.2817E7,0.5194196219862022
999999-23225,-1.2071E8,3.9277E7,1.1532258064516014
999999-23230,-1.22221E8,3.7721E7,-0.08419354838709125
999999-23232,-1.21495E8,3.8507E7,2.7645161290322733
999999-23233,-1.21608E8,3.6664E7,0.4687096774193549
999999-23234,-1.22365E8,3.762E7,2.2235483870967556
999999-23237,-1.21226E8,3.7889E7,1.8406451612903254
999999-23239,-1.22317E8,3.7733E7,0.8258064516129053
999999-23244,-1.22048E8,3.7406E7,0.8916129032257913
999999-23245,-1.21867E8,3.66E7,2.9103225806451434
999999-23273,-1.20449E8,3.4899E7,0.7051612903225788
999999-23275,-1.23201E8,3.9126E7,1.5366881720430143
999999-24011,-1.00757E8,4.6783E7,0.5083870967742001
999999-24012,-1.02797E8,4.6799E7,3.230064516129019
999999-24013,-1.01273E8,4.8255E7,0.9780860215053764
999999-24014,-1.03617E8,4.815E7,2.1422580645161133
999999-24021,-1.08726E8,4.2815E7,0.10870967741932702
999999-24023,-1.00669E8,4.1121E7,-0.9283870967741876
999999-24025,-1.00286E8,4.4381E7,0.8764516129032245
999999-24027,-1.09053E8,4.1594E7,-0.16290322580644556
999999-24028,-1.03593E8,4.1871E7,-0.2154838709677449
999999-24029,-1.06969E8,4.4769E7,-1.17129032258066
